,Unnamed: 0,file_id,Pop_Rock,Electronic,Country,RnB,Jazz,Latin,International,Rap,Vocal,New Age,Folk,Reggae,Blues,topmagd
9963,9963,8ef8603c72770ac17d448687b0a65095,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13952,13952,8d6fbc7ab3a2fbe47e804e8ecd3f8848,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
18717,18717,d840e1f675df126332cea3d8e4fb263b,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Latin']"
5340,5340,3f60dd411258cd4019f41f067fc6c19f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8762,8762,fde332419d93ab2befcd4d2a4dd6d9c7,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
14310,14310,13721f2924a9ec42cff290e5799ee82c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13399,13399,d7341a80357ac8361acdb8841a0ad7f2,0,0,0,1,1,0,0,0,0,0,0,0,0,"['RnB', 'Jazz']"
9904,9904,afe0dd004f6a5beb9be5a45128ee4e76,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
19048,19048,c358aad45484f649193751c6f1a2334c,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
20304,20304,b716acc1bad6a849cb2b8ec102012f98,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
7890,7890,6420dca4d86fad2a5eb3cf1b237396f5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5128,5128,be9d9f81d04c517296a387cd10268926,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
7771,7771,c28d6d22cf7298890c5cc5f21ac2244d,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
909,909,2cd207ebb78fd1e3811c123e566d4582,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
16082,16082,87e1d4d7175445ca3e605e17d3c0d083,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
11609,11609,0492e689047d02677fb095334bbcd886,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16857,16857,0a7abc2925e5fee3ef564b5e6c1bccec,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock']"
8000,8000,97b8cccff6f5e9623d8cdac321e26ca1,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17227,17227,8ab1aa9c167f5a1df8341bddd10bc652,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
16662,16662,83e40d553e2430ccb3ccd39f06ec7156,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17240,17240,f8fbd62de0d849f84cb69e5771887c03,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10987,10987,6d4be4099baefcfca41ffdfe06796eb5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7449,7449,2f40c930c342750d63a1e9c184b0f0b6,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock']"
9508,9508,75e7e600f8c98cefcaa2187ca09876fb,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14199,14199,a753fb80f4180a313bec18f5617d539c,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
3252,3252,55e8b2cb69b3ba60a48c18dcbe05acfa,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
497,497,c50c1070bee2073d03a4d63525d1482f,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
12446,12446,9b96300c3e483a95c193b25e0959be56,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14795,14795,fe8406ead56000a48f41191dd7753ed9,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
18537,18537,e214b673c5b4aef8c60ed632a17c0ff8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20336,20336,158b2bd230ec52158b8b7ae43664ea96,1,0,1,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin', 'Latin', 'Country', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Latin', 'Pop_Rock', 'Latin', 'Country']"
13337,13337,c9233dfb0d6addb75338c15dd4224ebd,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14342,14342,5997ed47686b93bdfc9cdc292174fd0f,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
12210,12210,d541a9a506b895bbe76e85aed1bb2c37,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
17320,17320,5163281e9895a77884733d00959486c8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12138,12138,efc6fadcd7f67cb6a2bace07df9c3850,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
13740,13740,4723252d4bf0107285ecb9a0c923633b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14389,14389,186726de4c2901e452e089efa47e32a9,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
21790,21790,fd868c29d1f1f9696d8ea7928a67c065,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
3742,3742,68e4b456a780ddd706c30866a4511d7b,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
20038,20038,8b8f5d94f2c2934c7128e12913c098b5,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
4543,4543,355007038c9a08b752e576a0fdb972f5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12646,12646,2302d17cef7b324377574405cbb9676a,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
15629,15629,02ae5fd172e1beb5df78fd0540957bf8,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
16084,16084,763f5f731d713ef4ce39df91b08ad1fe,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2936,2936,d039b3f07ca885b0702842ab35799972,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5858,5858,62ba5f7174212942b49601d2618e5b19,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
12118,12118,6343601e756be3309240dfebf96419f5,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
18985,18985,3ecd0d157746923a68c45e9aa0f8d2fd,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
6440,6440,53c52eb00b9c3adbd36d1c6bc0accf81,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
12666,12666,18d7ff16f36a9e1a658462a355ea5603,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
2033,2033,980b89630b78a7643e607a518e7e1140,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Folk', 'Pop_Rock']"
1004,1004,7b3462e5718a2baf6bb5c92ed2a85377,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14914,14914,90e2529aad66725183cbe66262b4aa0a,0,0,0,0,0,1,1,0,0,0,0,0,0,"['Latin', 'International']"
12180,12180,1e9fcd6077e06b8567f7ae4a4cd980e2,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5254,5254,5a383a21830ef166ff01030ef5236f71,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country']"
10478,10478,76fcc375e80388047f1da9f61b3eeac3,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Latin', 'Pop_Rock', 'Pop_Rock', 'Latin']"
4187,4187,41b1e9a70e4281a04a798a4cbf8b0905,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
9744,9744,08782c02ad61d659f3d2f0a0b6fee173,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
355,355,93d6559e81f009d1f0026ebf9ee0bb55,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
9575,9575,95b56687d77494cbd4e6287ab30d09cb,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13704,13704,597947f0ace552cd3068d9884d741955,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
15591,15591,765c53eb087bd8e099cab06dc4b057c3,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
13627,13627,6db26dd679ef7bce1c6580f964477385,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
18250,18250,52b309591d52e940eb534dd635a317d0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
10654,10654,006dd1b221a48b4e0897c97ccc7388c6,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11832,11832,059fdb7f209479ac0cdb298e64bb4184,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14169,14169,31e44405ca5a3b7db64f6d36f540a39e,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
15348,15348,8ebedc8293ee27a9f65c0b96dcf5f473,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20598,20598,cd07c753d745863310c32b3b10b4a7b8,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
16038,16038,a719e54e61d27fd8f95fdbc5b78b52ec,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
15238,15238,6bd7a892810be8c9546f7512456861b9,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1900,1900,a3228e302c102e2f1a256ff708cc23e4,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic']"
5093,5093,8e66a597183d5b87d3ddfb25c4ab49ff,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
7609,7609,a4760c1c7c3ac8e2e31fa8f2ffc02428,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Pop_Rock']"
10852,10852,97dec2d8ebc68210261a935bb96ac59b,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
21377,21377,13f3f87c897affb22a620b5f87ed6c82,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11021,11021,dbe36b1d17d500511ad63fdba21ba1d6,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
12907,12907,67d23a429f13479a0ff12bb8e49c28e6,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
19257,19257,f0926ce43d50bfaa30e8d7aabfe1ae36,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Vocal', 'Pop_Rock']"
2499,2499,12f5e2568f86a49b395311cdf4e46413,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
107,107,96a88a0c3564a7864a5b83d6200d12ed,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
5693,5693,e981e75a9a9bbdd8907ac7bac9872c49,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
16240,16240,ccbed10e4210d74348d321f506f17888,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
21493,21493,9eb19eea3ef0717562b1d9ef9d27f331,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
471,471,7bda15c760566fcae5f2ee431519615e,0,0,0,0,0,0,0,0,0,0,0,0,1,['Blues']
2824,2824,de22d775b10bf7f3024558e010fd7951,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
10180,10180,b746a7137288e08b0ab85efff94c5cb7,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
5636,5636,2ec031fcb2c542309cf0929ef98205e1,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
12489,12489,c90cf3e1a0c97d38250582147c611766,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
22505,22505,03452a39540c43e145dd33529ce37a9e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21621,21621,076e7d730cb6aee150592c6eec0bc915,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4530,4530,d7324cc5d8e360d33b9a17d4885e1ece,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10256,10256,5bb29d91cbb46069376fba2ed0215874,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
5331,5331,a5891c07b335e0c93be91ad88394404d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3904,3904,89b7fbcf9b84fe097f066dade78232e0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
20896,20896,5bc3abfb609c02a600ce994357c4bc1d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13278,13278,82c714392b34fb856feffa44273ea394,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
14869,14869,a0e26a5f113065b4d8138361f12477cf,0,0,0,0,0,0,0,0,0,0,0,0,1,['Blues']
21281,21281,840afcd893153b812d06bc3fa8ea40ed,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8883,8883,0257110d597bc6b1da3de215ba9ae4d9,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2937,2937,12b2bc5de170dfff274d5681bbb4aa9a,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
13443,13443,81ae6ba237ba105b98872c031364be9f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18812,18812,8e3bece1a3c6ddfa528595085493f5e7,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19575,19575,d92006e2dd2f1a79c4ace83ca56557ef,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
2478,2478,4142c4515298b79f7407d5cf9eb3be9c,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
6238,6238,9c7d5452a4e9b87b76c5e316f3d4064e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10036,10036,6c1d47aedaf07ece7aa45cc55b815dfb,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5619,5619,7aa6949b0aedf61717c1ef8fcfd92b04,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
15272,15272,f757f350f87b72b586f8ea7d17084fcd,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
16881,16881,79efe3313c3433adb9762e85ec13a62d,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
14453,14453,2c74ba40aee1c549b80b5d21d3dbbd97,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
9496,9496,a31775129ace321ae595ef1f4e6c2b64,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
22097,22097,64ed9e7ac96cd832b4bc176c9ab18810,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
8731,8731,f7d0d59b303391162c3f9cadb1b28ac2,1,1,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin', 'Electronic', 'Electronic', 'Electronic']"
20193,20193,797985183e3d61aac5981e47cca9b1f4,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Vocal', 'Vocal']"
16054,16054,f004225f8e50af2cd7394f064a556655,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1977,1977,754f4da5de692031574406500bc6fb86,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9786,9786,b08d85d1141ac8d3c1d1892e4ebe4bdf,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Jazz', 'Pop_Rock']"
12175,12175,a3ae198ca861218ecbbb2a29a4495e9a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6850,6850,eb125e4c8ddf36ff026a8fc8543a8d45,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
2931,2931,68b1eaf5685ab3fdde89bdb43b5bfca7,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16360,16360,9fc0c8793e820df59b2a08c4a6aaf013,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14609,14609,8f2c4c467a3c7061a64a2c47cde43b7b,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
6801,6801,cabbed4c1be897f92bc8c0ed9b095794,1,0,1,1,0,1,0,0,0,0,0,0,0,"['Country', 'Pop_Rock', 'RnB', 'Latin']"
17700,17700,d9aa5f46f2a4c908ccfd356eaa738a48,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17963,17963,ec88ee1703906b5a2640c81b277c7d9d,1,1,0,1,0,0,1,1,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'RnB', 'Rap', 'International', 'Electronic', 'Electronic', 'Pop_Rock', 'RnB', 'Electronic', 'Pop_Rock']"
16258,16258,b7ee68ec55dc5d752379ac4fe9486543,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
1764,1764,9cd085142ac50d5726379e711ccbe85a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17387,17387,1f86e134fb1aee8b30bedf68325daca5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10544,10544,12db50fa7ccc685174187a082c4700f0,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
3340,3340,73855eca0abdf8efb7a79ada022df96a,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
19223,19223,eae3e9da6fb832eb16374762152ca236,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock']"
9110,9110,a8248ad8dcaac93eb53e8e266f27a660,1,0,0,0,0,0,1,0,0,0,0,0,0,"['Pop_Rock', 'International']"
16270,16270,d69696ee19c0dae1eb702adf0d1c0d4f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7214,7214,da9e0222af2496837dfbf24231b67cc0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
8666,8666,84166d61645111a5d1293bcc2197d628,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin']"
7859,7859,5053e4abf60ae3af7249e930af4339c8,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
19124,19124,1298ef60a000713a89d8a26f206a00da,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13577,13577,d063b0f82b60f698f90f985cd00fb600,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
824,824,25691f751c1f11ca5e692f21479b88c8,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
15547,15547,574583c90e5130eec752c695271d0d93,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin']"
15797,15797,bca2401f157463498e42fc9d145f3371,1,0,0,0,0,0,0,0,0,1,0,0,0,"['New Age', 'New Age', 'Pop_Rock']"
10969,10969,efb4008c2b2fb4bdc45d75caec7aaa9b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20092,20092,93f22843c14c793d32d4219a3887175a,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
5715,5715,85424ffbf85212d8828d554e9fd65200,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
12738,12738,dc094819be3f8d2cbe39f6a81f71b499,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
44,44,52741324522558d093214e7bc74f2a3c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1951,1951,e960d72f5e35c7f3a0a1f8faca2af80e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5562,5562,5efbe889fa587904db9f1da4df624a40,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
20143,20143,e4cbd3739bba9a029fa453dbeda83de6,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
3376,3376,d20ed08a28f6ee35346a3eb33b07f454,0,0,0,0,0,0,0,0,0,0,1,0,0,['Folk']
5826,5826,f1442a244f1650b950e87e046245389e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12427,12427,fb06668851b06377c58ec14ca2c99952,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12565,12565,9539bb2a4b03436101ca17a563782429,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
4146,4146,f4e9fe4f5924fedb62fd2b0cef4891af,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22370,22370,e6f48d6865fb996fa94d4d50cbbcd537,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18430,18430,1000725b0aecd06a2bf6d65087df9fac,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
4204,4204,f0ec6e0807c318cc07196227ec26cd8f,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
3386,3386,26c97b632cfb30d60c7f5f4f525b4cbe,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19151,19151,59570ac777b804cd3cc648c52bcda7aa,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Country']"
13894,13894,6a96d557f36da6fa554a0f0a06cbdd68,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
1736,1736,c80ed3e18e4e026949d56331d69a5c52,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
14906,14906,f99ca93a31bbece839adf1d12aa37824,1,1,0,0,0,0,0,0,0,0,1,0,0,"['Folk', 'Pop_Rock', 'Electronic', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
488,488,d634880717b359cd555200365206322e,0,1,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Electronic']"
20170,20170,6151b63ea47543918976e88975696efc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18704,18704,2e088897dd264a5e7c9b45581c0efe65,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6117,6117,1739257d357f6d7af0198da8581b8d42,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17656,17656,fe56123be65f3e50b16c581f0d76a9ee,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10324,10324,348b20339091434ea9569bd161927dc1,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
14817,14817,7df346675dcedc62b5622502b75cdefc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11785,11785,9daf65bc3032d8ee3f4525620f1c847f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19803,19803,17fc8d4cc8e7d2b8853aa017d9f17004,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5337,5337,6bd3e028457525819a6baf00433bd974,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5590,5590,12a3db3b92cefcccd64545d2062ab555,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20051,20051,93963596567e71304be39cf572d98f22,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9629,9629,7132a1bc521f4da867a27d0360dd99fa,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20912,20912,f0ffd59b26b08c992022ccac9b251785,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
21159,21159,aa7d042a040aa25cfe30df4ed615920b,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
9682,9682,75ad2e15d5a714abd63ee6c90479fc27,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
16460,16460,db7e131ef62ffbfa32ad01a4e9ca4950,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11866,11866,da3a5d8e01f64ec6858d382f6a70111e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7296,7296,8759ee655542114ac419eec3698183d1,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
12605,12605,9c04e2cf707e2a8d26c41e82b359335f,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
5842,5842,705ca6b8245af2469e5d3214a3cc73c0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
2561,2561,a459f261495d78ae1380aad2120b70b7,1,0,0,1,0,0,1,0,0,0,0,0,0,"['Pop_Rock', 'RnB', 'International']"
2575,2575,e7ccddc1d6fc5319f733f4b4889502d2,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2630,2630,869a31cbbefd302e0754a546029ae939,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16886,16886,150db5e75485091de012e75897da4f86,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic']"
18755,18755,2235fa914eba301d30925d1aafda3211,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
21809,21809,b7f56e6aee9c01d2b9f832fdee6c8a1c,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
16853,16853,935eff530983d3da6c9cc7037f98b40f,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
6602,6602,9f6778495da3aa46b26d5fbefa401a24,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
16074,16074,f3f06863457ce5937b7f8d6dfb418552,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
17859,17859,abb5448abdb2bb73e0a02cd68ea646ad,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1501,1501,1c2e5c59b0a0f93bc600dd62ac6d8fb0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country', 'Pop_Rock']"
5544,5544,c8339b70bcc793fdc5a2a858eda79d21,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
6514,6514,ca8a1ce8ab5fe3049dac5728ab5d41cb,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
8429,8429,006284b704fb2bfc0a09661df59c6588,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
19140,19140,6f1b23d506a2fe72b6bd2c1e439f6f06,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13981,13981,b9c802b94f3914f1d13de1df745ae2b2,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
13444,13444,ecce3a51cff147d9d3508b7a8cefab0a,0,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'RnB', 'RnB']"
5510,5510,9579d3d8ab12a4646c929bab0edcb01f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21450,21450,fa4e56404d6def9dbdc3df8e45995683,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4662,4662,b4adb1b0317475c2bafaa360370b08f1,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock']"
