,Unnamed: 0,file_id,Pop_Rock,Electronic,Country,RnB,Jazz,Latin,International,Rap,Vocal,New Age,Folk,Reggae,Blues,topmagd
4818,4818,2ad08c7ceaddfb53f4a976bc01250df4,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
6993,6993,bd83c5925e2b9e500780863408461404,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14489,14489,a6ff762c301c55fae0e8291867d02c49,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country']"
15968,15968,5dc939098e4676521773447475210189,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic', 'Electronic', 'Pop_Rock', 'Electronic', 'Pop_Rock', 'Electronic']"
2295,2295,907e369c5a4ccfbadfc08f2c9140ab5d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4723,4723,b2f10edd27a1d185e879f10744bc1116,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Pop_Rock']"
10459,10459,f0558ab519b7a6a372e62898d1d0d2ba,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14323,14323,59459a5dc2ee7ac80157c7384f339ec0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15097,15097,9339bebe86b0926046bb2cd13183fbc7,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15498,15498,005eeecfbb412491afbad5cb6dfaccec,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9109,9109,d5058c45e3c11f758ffd629e95553f02,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3690,3690,c2d0bee91e6652c9f496963df8cc19b0,0,1,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Electronic', 'Jazz']"
9473,9473,fcc927f718594787603099bd3915e8f5,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
2970,2970,e3334bd52907f09b1482f1c6d0d3fd8f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12563,12563,d8834bd189f2cdc2be0f38856e16f2ca,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
892,892,43ae67d0ac2c332ca7b33fc3f1ec8c78,0,0,0,0,0,0,0,0,1,1,0,0,0,"['New Age', 'Vocal']"
17608,17608,fc4b12332c0239eae1d34ac4e7e274bb,0,0,0,1,0,0,1,0,0,0,0,0,0,"['International', 'RnB', 'International']"
21583,21583,8da9bde23a8755cab2638b56d742de94,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6166,6166,d0a753c84535665e59f8b63e81524f51,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
1097,1097,25d15c16f4373dfcbaaf7fb9ad9e0a83,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21637,21637,a5e5a33feac47b7fc3d2fd01741c3976,1,0,0,0,0,0,1,0,0,0,0,0,0,"['International', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
12654,12654,d7d7a0e87e0bf8960f822f2518d8d716,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
2345,2345,53d7fec3b6befd845d42ce893f20234c,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
8748,8748,744bbf43116102873e41f17730f06df9,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
18943,18943,3f99ce416bb49dc582b8b2072dfd5179,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country']"
2498,2498,0f21dd2661def0fe8a95c92e3490a735,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14949,14949,971ca6dd58e9bbee56ce8bae06ce364b,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
4956,4956,97387b457ff8adc4e6f82f59c26fbd62,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
13516,13516,551c43f9418554066282123a6aa13780,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Vocal', 'Pop_Rock', 'Vocal']"
15133,15133,22429057894d3bf39afef67402c517bc,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
102,102,b427a7f65de69322de41a5cd74316c99,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Pop_Rock', 'Pop_Rock']"
1836,1836,926fcf230e813c2ce6417599d094481f,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
21678,21678,3a8f36efdb8a3090138507c044bcc8ff,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
20803,20803,57f92ff4ae624bedc73b64f4c5f37709,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9259,9259,cbfa8af549821175f4825f2dd474d7d4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4238,4238,b25a60361d57a8bda345a73f808141fe,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
2100,2100,f59e83d912e20764d0726a1aa8bec988,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
22269,22269,f789df7c66fd2a19101456d7addc25b5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4697,4697,e74dc5e82bfbba6cce122df97c2a5188,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
906,906,960a58b5db962bda92ca1773fda37656,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21948,21948,e67af0c5f9a2228f38e185b000715e8a,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
250,250,94d736c114b6e40e583dc97622a481a2,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9862,9862,1df0300ff035f4da375cd12ac49dc29b,0,1,0,0,0,0,0,1,0,0,0,0,0,"['Electronic', 'Rap', 'Electronic']"
20516,20516,9eee7e292f98482ee13439287fb7cee3,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
6914,6914,3e13b3ee2706be8338d23569fe3224b4,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
12095,12095,1d83a4b67334936cd81f6c1bbbe6ba03,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
10548,10548,d86f7b60ed3d90bd03cdeab5899d17bd,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
10807,10807,dbb7c2f8f08cc43b0d42e621c2d3ab6f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6860,6860,5d85b423be866f9d1531d59e3f6291ce,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
310,310,e83e19ab7479e2581af7f076ff0b9247,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
7556,7556,2d6c52082d962e798225634bbdf71273,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2503,2503,6ea7eba915458cd3e93a0916e1954496,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock', 'Pop_Rock']"
21094,21094,118c56b04199a37f0c1344676fb65878,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5061,5061,fb364b97fdd6ff0291295f9a914aa1d2,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
10388,10388,afbaa6a940bcbc12f61b3b8ac33664da,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
14976,14976,a3bcac2a68e32199976a0620a9216893,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
28,28,bcbba005f7bb9468d06bbc085ad4f70f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18177,18177,717f014e421c5ab9ae675b1a78f58e7f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21311,21311,c7533eaf4bd3def2f7c7755384f249d2,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
4936,4936,e3a5e38cf0d2b38cf67ba7105ad1ae50,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
3003,3003,5fe06f7122977c9d940eca8842eef81c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4699,4699,381cd5755a6761073f305a8958e30e62,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22180,22180,906c4cd18b2ce7aae528d747683564d7,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2255,2255,b068117ddf7aef34af94db24daedbaf0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18718,18718,b612073957cdd83c8b235943a92fc91b,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
16671,16671,122f7e85c871910c1605908257dc76f2,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
21603,21603,0e320f1d4fa1383e6673db1554e7b76e,0,0,0,0,0,0,0,0,0,0,0,0,1,['Blues']
9667,9667,27e1195d18a46d5a1c478af6902025fc,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
11950,11950,2bd9a913ff73352344bac733f01705cf,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Country', 'RnB']"
3461,3461,565e8dbd33326617b9084870afcb442e,0,0,0,0,0,1,1,0,0,0,0,0,0,"['International', 'Latin']"
6082,6082,9f6367f0b08213e4cf00fa1cf92fdf7d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4595,4595,e506f9a3a6d02b11f475c7018373978c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
898,898,e0c699a1c36f9d8c87d3c8168c988c4f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22516,22516,58204805a0848355e14faec2a78a1450,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7595,7595,f4ae4aa5c3305a789849cc3b2e9d752f,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
10343,10343,b3fc648998c92edbb38595b8be65cc69,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
5833,5833,e225a3bfc1a1cc9fce60577e66901266,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10791,10791,2159931ea69f06e4ff96ffaa5093a319,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7142,7142,24957887e73c7fc279a25b3256c85f7e,1,0,0,0,0,0,0,0,0,1,0,0,0,"['New Age', 'New Age', 'Pop_Rock']"
12317,12317,843906034e04f5b28f96e245e5e2ea7a,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
13014,13014,cdd6d6d2ae8ee29ad551ce088a3c7e32,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
9892,9892,e1ece02e5b2283c0e8b4d1960a0f5d21,1,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'RnB']"
10417,10417,30c5302fcf6ba0619d4d228d2628731a,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
4485,4485,7703d88658ad182c55f8baa5e981b71b,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
21136,21136,70701ae9fdbbd95c0c9efc9e8f3947bc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1787,1787,36b3e53eeeb8959088a2c9b9ce6f5b30,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
331,331,01a88bd3311af619b88495a3d54db4c4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15661,15661,0f3eeca0ccc19fe247ee0cde58cb6c20,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock', 'Pop_Rock']"
7178,7178,14e2c940c008db586812c120200e66a0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
2518,2518,710d151bb452d73566898243e92dc2d3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6616,6616,c22296c912b588696c4c45867de299b1,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6446,6446,bd8f549b22afe5aec538d06cb78fa5d7,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
5873,5873,24f8476f000ed2622b6c40740a3d8473,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5531,5531,ab57d93a8cbf174012aa7f410575d023,0,0,0,0,0,0,0,0,0,0,1,0,0,['Folk']
15365,15365,c7cbc50e1309477484ec89d6b6939069,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
8338,8338,6e13212dbb01c3754e3763d628a12abe,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
2783,2783,bc9cae2b472da30db820d83e74719bbe,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21171,21171,588e9e1040301dc820a49fba78e16141,1,0,0,1,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock', 'RnB', 'Pop_Rock']"
11738,11738,34b504f8b36ab4bf7757b53badef71d3,1,1,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Electronic', 'Pop_Rock', 'Pop_Rock']"
1910,1910,42de55e622deaac20b019ee64bdbe311,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
18854,18854,ead27d89aae4ff3624371e8c58e1a6f4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2899,2899,22ec060f79a0a1b505ea5364806871b5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18237,18237,de2802d91f241000850f5d363ece7fe8,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
19032,19032,00fa22a5c5344902a428b39a01741aee,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21093,21093,d212dfd1239893af995c68ae680df41a,1,0,0,0,0,0,0,0,0,1,0,0,0,"['New Age', 'Pop_Rock']"
6013,6013,c3a48d4d9c95a6bf25efdda1e8303159,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10080,10080,f237a49bbf349f4152832208092d9807,0,0,0,0,0,1,0,0,0,0,0,1,0,"['Reggae', 'Latin']"
20260,20260,0ab9da9fcc86a81ca2f89c126a27ac05,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock', 'Electronic', 'Pop_Rock']"
2701,2701,039fb96120cf04c553625be9ea6b236c,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Country']"
10451,10451,cd5248a7e839b2d459bd536a054a54f7,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
4249,4249,bebc622d61580a2a74fbe615ea027c30,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16031,16031,850b2bc491cdc8f7d775898fd86da8f9,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10983,10983,3125bca84ff6bff387f82e339a6a0df1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country']"
19639,19639,d18b463355fa46733cbf42f46cb565b3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4033,4033,fa0b2f3f379bde58029a199dc14aa321,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
12634,12634,eab908ebc4a1085cfe2961dca5c50e48,1,0,0,1,0,0,1,0,0,0,0,0,0,"['International', 'RnB', 'Pop_Rock']"
3143,3143,521b1ec2591297ea9f7bf361060844b6,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
7639,7639,1a6365965d275307952e5d9ed949409e,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
16172,16172,027ed6dd15cf9ef6d9603a2db99f8a83,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
3982,3982,16c3c907a62efc94955250497a8e3828,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
12553,12553,9030e6da1adcb7e8c101c6673427dcef,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8502,8502,ac4c4c7da2de1a739a6b462c3eea110e,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
19197,19197,66526128c96d5dd48821135535fb8ecc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12498,12498,fb9adb11cbd2b398ced1c8d8f57e24f2,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
15360,15360,cbaf6f9f849693dcbccee651fe178b2d,1,0,0,0,0,0,0,1,0,0,0,0,0,"['Rap', 'Pop_Rock']"
4487,4487,6249f3efe49c92e5cf7c671fe109c43e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13878,13878,2d1beb0020dd8bd604dcdc2cc5b93464,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
10701,10701,8b08451b840f51a69f01ca89eb1c1c17,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Pop_Rock']"
8143,8143,4827383ef953b76bef4402c097838809,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11429,11429,3c35bbda52ec4a518e18ae11e640e579,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
12701,12701,40127b325c68acf9d767fe5b294a9d45,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
14586,14586,f6649c3591866b8a0595456217e1beca,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2933,2933,2fe45b17c6b45be2706424c4e4ff98bf,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11463,11463,f666f8b3a572d07d2226567db5f8bd32,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
3872,3872,e9d3f84417593e236fbe6cfe6999f131,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country', 'Country', 'Pop_Rock']"
21659,21659,199370b4a81a1595576c63ff90ac8fe2,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
4548,4548,1fa4422f35714527c9c9b4c06d188899,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17691,17691,1b3d9bd0215ccd616b8d63dfca489298,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5023,5023,926d0c576159cce001b052a369f536c7,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
21607,21607,df0ca3c03cd8b1c83cfa394fa1a3f369,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
19658,19658,a78388beb048f99199677bf47a54d750,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
2520,2520,eabdef21c99269646d8d560e2db50a0e,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
22080,22080,88199543ba7da98209eea276b9c80e4c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11849,11849,c1f3d83844f297663cb37876bdbfcb80,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17857,17857,0af06cccb29f1b3ccb365331a39245ce,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
14340,14340,e24df78d2ee2274c7a2929589dec974d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19475,19475,5fbea2175f520e998f75ddb763f23084,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
17241,17241,3a4a49b04b6056e306a10ea2a073696e,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Pop_Rock']"
4587,4587,ad71ac0ea437fa97b56c0398282327fe,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12479,12479,86869d92bd37c75ff8822cf2b8b5e102,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5292,5292,720e7936c6abbf04712356cdc21fa4ec,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3215,3215,5a1db09628b2b9da44e132cd99d9d5df,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5003,5003,dc23fe1ebd648d68959eebb9532d28cf,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
8467,8467,fa89a30e07d6cab4c139ecd9747e1b3e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2676,2676,ce86d4a9e74324f64a0a508ebac77e2a,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
6474,6474,106f6ad5ba51460d26a43529c15c1830,0,0,0,0,0,0,0,0,0,0,0,0,1,['Blues']
8257,8257,90894adc3e5ee230b47719711ea01e63,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
13715,13715,ad49d3496084691b45ddfef9974778f3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11325,11325,9741360869844a1cca888a94fedaa4e8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7148,7148,ca59fc2faae317da1be9a421ad483396,1,1,0,1,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic', 'RnB', 'Pop_Rock', 'Electronic', 'Electronic', 'Pop_Rock', 'Electronic', 'Electronic', 'Pop_Rock']"
11351,11351,c18212822bd0ecf926079cfa4ec3629d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22059,22059,ad579867190f2feaea32884a622895e4,0,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'RnB']"
2310,2310,8d350a7b567db29228f199962658aa82,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5908,5908,d05020be594ba4b4e8be65e88e99e202,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8915,8915,f77a8700f19b985a844ee6d2551e235b,1,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'RnB']"
20480,20480,ff30253e8029900275213914322f02bf,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20320,20320,167b8e55cf9344adeb8510fccf483f10,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
18038,18038,1368fd5f7ea1847be847ccda1f4de611,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
411,411,15e21dfa43fd39d02fa5590247d0799b,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
19762,19762,0c840f3f3069027c66be313540b289c7,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
1205,1205,ed2390e243cdeb6318757d1ff0772c7f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16279,16279,bced7fdeb1f5fd4ce3fded84f5954522,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
15898,15898,53d4543a1929b304485b7da344008c3c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10591,10591,c9dd20d674f4ba1b5aa9a7306e962dbb,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
17753,17753,45d4dd0e9c5c57ccfbf423d12129c1a0,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Jazz', 'Pop_Rock']"
6564,6564,904017ae5e1ceb7ab2c17022c8db49d9,1,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'RnB', 'Pop_Rock', 'Pop_Rock']"
16502,16502,12f1506ae5c3e143902fec95f8cf190f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13540,13540,34a89dacd92b2dc9d4fb570517d6ab4e,0,0,0,1,0,0,1,0,0,0,0,0,0,"['International', 'RnB']"
13480,13480,56132758b2007588eca9be841b6c1450,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16489,16489,5d5103e08d387f06cdfb8b8e9164069a,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country']"
1429,1429,934a884d0fcdd3dfaac4dfad384e6b2d,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Rap', 'Rap', 'Rap', 'Rap']"
3100,3100,f7eb9436c3efb0180b63ad5674e3c408,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
9906,9906,7850fd4547b1a84622743391f6cceede,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Vocal', 'Pop_Rock']"
6908,6908,c546eac675e2dd974d0df895143ccda4,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
323,323,19a22f3de825279b8d3102545ecfb96d,1,0,0,0,0,0,1,0,0,0,0,0,0,"['Pop_Rock', 'International', 'Pop_Rock']"
12457,12457,8f8b979bba16b3145b4c85a62fdeaacc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21023,21023,aabf97466382a95334765fd2572e64f0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9792,9792,09f471409da7ae640fb4ec5264c991ba,0,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'RnB', 'RnB']"
5170,5170,aeb17dd02e063682b77187b7e25b4d32,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2917,2917,2431a79995336ff6d98b2a9b8753e78d,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
20815,20815,c89d796836318e59f5aa6933dae5fcec,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
22346,22346,d417ffaa436b16ea4a6f3cb7abba3434,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
11504,11504,ef103e42037081abde0c91fdf02df207,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11920,11920,06e589d1286caafd6747b15167e8786d,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
8738,8738,a097281fbdd811d896af9e9aa2333800,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9293,9293,0b137d767849fdd5ad0aabd819d79ef8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19842,19842,8edbccd3247b26f720a672e02f65d6d0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17351,17351,055559dcdbc2ac4a6ed086c44bb2ecf0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
19275,19275,2190616cddc25a1cd89204a033859c0e,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
17420,17420,123bed39220cac8584d041f39f8ea82e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14900,14900,5ca1a94a5d1fefa7d5998173713f2db3,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
7450,7450,bd076f94a19a25a00202bee6fd21d6c3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3719,3719,0407afc0b31a178e9d8f67c63db59b70,1,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'RnB']"
5276,5276,7a03025d62ec2a6a05794b766089885c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4461,4461,fc05bb972b52113f09ed84b9ae936e60,0,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'RnB']"
910,910,6e312d7f5ba0de0c4b20c361d33e81b7,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4868,4868,565e3f76916190ca6da9b3e7914eb9f9,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
