,Unnamed: 0,file_id,Big_Band,Blues_Contemporary,Country_Traditional,Dance,Electronica,Experimental,Folk_International,Gospel,Grunge_Emo,Hip_Hop_Rap,Jazz_Classic,Metal_Alternative,Metal_Death,Metal_Heavy,Pop_Contemporary,Pop_Indie,Pop_Latin,Punk,Reggae,RnB_Soul,Rock_Alternative,Rock_College,Rock_Contemporary,Rock_Hard,Rock_Neo_Psychedelia,masd
12247,12247,c31a6a1339726c6ff3ab66df6b274c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
8032,8032,6939c7626b3d26bf05fd376eccc64d92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Metal_Heavy']"
8812,8812,12af37c19e2f458f406c05665946e90e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
3129,3129,57a905c70d04d9b63a869cb82f040666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
452,452,4fd6f583548c5a1c468eb32a27ae7945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
4601,4601,88b4d62eeb52ad30f06c9517dde4c039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Metal_Alternative', 'Pop_Indie', 'Metal_Alternative']"
1579,1579,e26de6d11e24de42e39d3320cfb9d16c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
7877,7877,664d8adff058cfbf1aade767b1885226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
171,171,7d8ebfd5249369298af1793e61261aeb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
9946,9946,b7b9b20a1cfac7cc605f544020073c3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
4068,4068,92c7f9c3c29beb1095def88fa6ad163e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4776,4776,b26da2160801e129c1f43f01496b2c13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Jazz_Classic', 'Jazz_Classic', 'Jazz_Classic', 'Dance']"
534,534,f121471f22412e1f276ada25d7205e0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
6034,6034,5f1f08eb82671a7df18221ade8ecab4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
3392,3392,a3992317ab707a8cfcba07631ccbe4f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
4366,4366,c7ee5b541013ddeba3b6d2f781aec2d7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Grunge_Emo', 'Rock_Contemporary']"
11569,11569,4043d849651538cbe4b565fd54bf987d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
14655,14655,fbd98d040e8010d19f45a0654cfd4f33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
16549,16549,a8a4fb2382135947220532b9b5cfaad9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
17151,17151,fa10df296fac28d1793593a8612e0957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
3071,3071,312357443ca8d24e8056670136095f20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
10146,10146,3df8dd2af9970def939701785fd72479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
8560,8560,75d78fb4f2bfb38732a6eb806853679a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
257,257,9ef1ddd7f4428ac5033a771f359cbf56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
15686,15686,e636861dc9e8abb59391b13ab0cd84b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
7835,7835,c816803eb4de83df6a76b1b19af75f9f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Metal_Alternative', 'Metal_Alternative']"
4283,4283,d825e999fda441d9adac46bdbeb667f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
13254,13254,12a8e1a4bbfa0e2e732b3b1c5ee6067c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1340,1340,40f97eee291203f99b1fcfd24aa159ac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
3473,3473,1c6a39563c8d9507741c3c5cdb713dbe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
14675,14675,d0e8056cdc977146db302f34ea0acc32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
14594,14594,72c947149d7dabbfd9bdc385c44c9a97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Hip_Hop_Rap', 'Pop_Contemporary']"
13612,13612,288e081f4c29d71cb9a2aa496847de46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Rock_Hard', 'Rock_Hard']"
3102,3102,0a34ae2e25365d38f347b2508d5b5fe1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
13942,13942,29e138fa52ac8994d750141d80d8f264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
6556,6556,bd0d5855ea389bfd676d407879b4b9bc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
10764,10764,45a338ac5d54f8878f797b3e2d0b61b9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
9038,9038,9533fbc6eccd7dc8b93f94f77f6ec267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
2561,2561,b4714dd311b46f8f4be0ae94da945929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
10817,10817,97b6c45a588eaf520e7bea926807f7d5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Blues_Contemporary']
7197,7197,db4fb5bf5d79b12bc0c628e5bfd5776a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Jazz_Classic']"
12543,12543,689efcbd9486d4e3da59aa216708a2eb,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
3447,3447,d5953209a75c2ad5ccfd0b0b02d3c34e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
12457,12457,39702547c6f25091caa940a8efa7584d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
7167,7167,5463cac8f2d12fc7bafe96f4c30b491c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary', 'Pop_Contemporary']"
7501,7501,f3a3c54588b02430afdd2de3b12bfc4b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
2738,2738,945cd80107d15f1e1fedf874cadbc3e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Rock_Alternative', 'Rock_Contemporary']"
7254,7254,7f3f70753b627338b850843b15b4ce3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
12301,12301,bf488240dc674c798918296dc1160769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Dance']"
11829,11829,69aaf018d4b37216e2e089617f49a6ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Pop_Contemporary']"
3430,3430,b33921f7c4fc12e9af48a4fb3947f4a9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Country_Traditional']"
9536,9536,8bdf535a5e578fa55d3c0da69f71a969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
16689,16689,870dcce8cc72d7a2c43d30e1d424aab2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3405,3405,a53bd18be44c9cb8414ff0c22336c39a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8319,8319,d15ee338f9ff4309d6c3f0cdbe81ada8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
397,397,8f5c5ff07611563b3662a2112e6b2eb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
75,75,91424e2800cf18be00ac14c99f369e74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"['Rock_Alternative', 'Pop_Indie']"
4743,4743,9cd28edbc06965df3cba5bf0e87c470f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
13042,13042,ebdb4f8bcd254680d929fde1b4773b6c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
14397,14397,ed6eacb80e07afc5c5ce103c12b66139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Blues_Contemporary']
238,238,11ca72e262905321fbbd0062db5582fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
8389,8389,0bbc71177a4eb48134138348ff82f452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
2605,2605,914e85afb8a0deebd33a56f99a4312dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
6678,6678,640ca2136f0543ca4bcc60b6681e3943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Experimental']"
37,37,ab5430ad19a913603418a16f8bcd0cd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Pop_Indie', 'Pop_Contemporary']"
11911,11911,664717aa7aa1763d033ca026ce96171a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Country_Traditional', 'Country_Traditional', 'Country_Traditional']"
16554,16554,84ed1b4abf73ee0f0e4245251afe04f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1211,1211,1078d16588e77d30a00153380ff23bf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Indie']"
3977,3977,fdaaa3fd43e07ceb03aceac6f040f060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
9323,9323,82b9fd8d47cd16ae65921f80314e9c04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
6485,6485,53ea860591a1a420cac7e2316c05ba67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
17440,17440,6cbfd12293a501e183c255ed67d7c701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
16507,16507,7f9571ee2c27f4ed9727e018af5eefd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
10891,10891,1342e558ce61e438fd449d6db689f3d7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Experimental']"
16503,16503,dc22a0c5588096d5382a47f0786b16db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3791,3791,ebeed8ebfde460025fab34cde5d09ecf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
6066,6066,257dd66c59920064dd29804b0bb18309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
17066,17066,bea8d203d46052152eb818a80a891fbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
11091,11091,ee364fa63ae42f2265f2a66ac96232e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
769,769,8836c507631b7c49300cb1d02baf90aa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
10931,10931,38c22e9535e5fbb51166acc923a56abb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
15547,15547,1d222adb59fbf796575fdc557eee2d9c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
8608,8608,a7740ab8135e1749ada8684b9fe797ea,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Experimental', 'Electronica', 'Experimental']"
16153,16153,1b3d9bd0215ccd616b8d63dfca489298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
13668,13668,f341f9039e9e55a0828deb8461f9cd23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
4362,4362,6a179dbfb2b6f61c9343215ffe61a54e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
4751,4751,aa8852b2fa7dd7dc7e2987e5dc8b310d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
11542,11542,71930b65e09aa2a34da8f85d2170cb18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
10769,10769,1214151b172b5da80b87752fb0cb76b0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
5190,5190,a031e97255c09be6ca707d8511838463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
9053,9053,3d594a5742381072cbb94f415dfdd664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Contemporary']"
530,530,7c532afc23c4334ea33464bbf8e8bb4f,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Gospel', 'Rock_Contemporary', 'Country_Traditional', 'Rock_Contemporary', 'Rock_Contemporary']"
7295,7295,b2dc9d55a669e48b1c7b2011eb62beb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Pop_Indie']"
17118,17118,c82ae6f66c3d83919e642a0b737bb7e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
5269,5269,b3e8011ab46ab6ae544dc7961a406705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Pop_Contemporary', 'Dance', 'Dance', 'Dance']"
5321,5321,e296d540785a48b4fdbe0c69e94baba4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
8543,8543,eea2913d232a2a3ffce6e3f3dc2e53f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
5679,5679,35d8a958f1408c1afb8ea5d2516afea7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
394,394,29ba0ff459dd914cd9e67cedd26ff8ce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Folk_International']"
1221,1221,f0da6dfab46009b0b2c3642f1ffa2a47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4143,4143,6d3882cfbc338646a7a7e6c489519fc5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
16465,16465,958fe9ec99afda78a30a92ead1fa5d2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
12936,12936,ba7b06c8bef869f19e36ed17bf50c401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
5855,5855,3e98e4b13f7a1f963b75eb8bf9de0fc5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
10871,10871,a3a4049df0917865a7f4ddc35cff6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
11019,11019,5df576c1f7abed80434b6a13f651b137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
12999,12999,eb5eab838017e832b0e16b732f90bac4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
15775,15775,f7f8813dcd68a586c1839451136e7ac5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
3996,3996,81c16f0d3a976ac8abd0e9cbd8114f6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
1259,1259,7804b1341ead7dfb2951041be8c8abbc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
2428,2428,664282902e652d581504f8f19a0310f0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
4935,4935,c44095bc5dddd2d0a51e1c0f1ddcebc4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
15628,15628,85c7a7f0bd5001ab11d6eb4e523f0d64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
7634,7634,644b660fbd0d75d598091ebefda51e58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['Reggae']
15150,15150,2bc724e2ca1f03f46e898b44c0102035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4368,4368,50b2ac4d9ec9f973ef3e77ea925df97c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"['Rock_College', 'Rock_Hard', 'Rock_Alternative']"
17039,17039,d98c808e6a9048dcd5a7b2b8976b49bd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Big_Band']"
9710,9710,614d2d0a2558e6d8907206f8a442d48b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4402,4402,6201aaa1c0afc8e0f7e4eec066664479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
14932,14932,7f2bf2219098084a51b59cb5aaf308b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
7817,7817,d47658db7e17433445947927650eaaa3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
6372,6372,fc660b8294de73c131980d511d6c5637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
10003,10003,58991ae31249fb25a1dc09ca70f90c87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5307,5307,036822e6d8cf76a6a7e0e046b85974f6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
14942,14942,b4aa94d97d5064b67c1ef3b3b80c282c,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Folk_International', 'Metal_Alternative']"
12980,12980,be100e75a2bd4e982865a9766008b803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
11881,11881,9e746cd08e2e0b2a832760f105f919d1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
12681,12681,f83edc10eded32cb2613b842394d56ef,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Electronica', 'Pop_Contemporary', 'Pop_Contemporary']"
3191,3191,b556446ac9c570446547d06a0392045d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
13674,13674,7c858ec9263410cbc5342354241f8e97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
5605,5605,d15edb6379f384fdef84d5ef50198db5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
10923,10923,7c2d010dc15cf574c9d9b543f7cc0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"['Rock_Hard', 'RnB_Soul']"
10687,10687,c26059868549e2e38b630c4093a83829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
14567,14567,cab10e21f323697cda4daedb100f80a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
15671,15671,2c7c846d33cea762be06e04863742cfe,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Hip_Hop_Rap', 'Electronica']"
6024,6024,d6e485b521f814bada044e67c2f8ecdf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
7899,7899,851cbb93ec99b208ecfbfd106c3edd09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
6386,6386,dc5274389444327bafc27989ac4d5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
6283,6283,bf3d8bbbc984dc813b3bcce676cdbc26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
69,69,0a7abc2925e5fee3ef564b5e6c1bccec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
13727,13727,eb1583d2996c2b715057f033772b1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
7752,7752,1e04ed41cacf4387a8c2137b2361effb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
7980,7980,70f8f1a984d8aa75224f2357e836693b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
2324,2324,7d64652542618ed6f5a064fdc2b1dbcb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
12321,12321,945826c02033d5ad1522be69fe1abe3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
14776,14776,17434990354fc1d29d49087eeaecc87e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
17746,17746,f6afcd40ca2ce48c0deda4ece53e0a79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
13981,13981,6dda417a6cf14d930012f1579ac327d2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
3010,3010,45f81007d941500e873171c95f99685f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
